Main Category,Sub-Category,Hierarchy Path,Component Role,Constraint Text,Subcategory Min Qty,Subcategory Max Qty,Table Rule/Note,Product #,Option Type,Description,Current Qty,Unit Price (USD),Price Delta (USD),Extended Price (USD),Price per GB (USD),HPE Recommended,Start Date,Discontinued Date,Diff Status,Previous List Price (USD),Price Change (USD),Price Change (%),Price History Trail
Cables & Enablement Kits,FibreChannel Cables,HPE OCA > MSL3040 Tape [Q2R41A] > Cables & Enablement Kits > FibreChannel Cables,Cable Kit,max 999,0,999,Selection constraint for FibreChannel Cables: max 999,QK733A,Standard,130.00,0,$0.00,,$10.00,,11/30/2028,10/23/2017,11/30/2028,ADDED,N/A,$0.00,$0.00,2026-09-09: (no price)
Cables & Enablement Kits,FibreChannel Cables,HPE OCA > MSL3040 Tape [Q2R41A] > Cables & Enablement Kits > FibreChannel Cables,Cable Kit,max 999,0,999,Selection constraint for FibreChannel Cables: max 999,QK736A,Standard,239.00,0,$0.00,,$10.00,,11/30/2028,10/23/2017,11/30/2028,ADDED,N/A,$0.00,$0.00,2026-09-09: (no price)
Cables & Enablement Kits,FibreChannel Cables,HPE OCA > MSL3040 Tape [Q2R41A] > Cables & Enablement Kits > FibreChannel Cables,Cable Kit,max 999,0,999,Selection constraint for FibreChannel Cables: max 999,QK734A,Standard,147.00,0,$0.00,,$10.00,,11/30/2028,10/23/2017,11/30/2028,ADDED,N/A,$0.00,$0.00,2026-09-09: (no price)
Drive Enclosures / Drives,SAS Cables,HPE OCA > MSL3040 Tape [Q2R41A] > Drive Enclosures / Drives > SAS Cables,Drive Cage / Drive,max 999,0,999,Selection constraint for SAS Cables: max 999,716191-B21,Standard,221.00,0,$0.00,,$10.00,,08/31/2030,10/23/2017,08/31/2030,ADDED,N/A,$0.00,$0.00,2026-09-09: (no price)
Drive Enclosures / Drives,SAS Cables,HPE OCA > MSL3040 Tape [Q2R41A] > Drive Enclosures / Drives > SAS Cables,Drive Cage / Drive,max 999,0,999,Selection constraint for SAS Cables: max 999,716193-B21,Standard,324.00,0,$0.00,,$10.00,,08/31/2030,10/23/2017,08/31/2030,ADDED,N/A,$0.00,$0.00,2026-09-09: (no price)
Drive Enclosures / Drives,SAS Cables,HPE OCA > MSL3040 Tape [Q2R41A] > Drive Enclosures / Drives > SAS Cables,Drive Cage / Drive,max 999,0,999,Selection constraint for SAS Cables: max 999,K2R10A,Standard,501.00,0,$0.00,,$10.00,,05/31/2027,10/23/2017,05/31/2027,ADDED,N/A,$0.00,$0.00,2026-09-09: (no price)
Drive Enclosures / Drives,SAS Cables,HPE OCA > MSL3040 Tape [Q2R41A] > Drive Enclosures / Drives > SAS Cables,Drive Cage / Drive,max 999,0,999,Selection constraint for SAS Cables: max 999,AE470A,Standard,78.00,0,$0.00,,$10.00,,05/31/2022,10/23/2017,05/31/2022,ADDED,N/A,$0.00,$0.00,2026-09-09: (no price)
Drive Enclosures / Drives,SAS Cables,HPE OCA > MSL3040 Tape [Q2R41A] > Drive Enclosures / Drives > SAS Cables,Drive Cage / Drive,max 999,0,999,Selection constraint for SAS Cables: max 999,AE465A,Standard,110.00,0,$0.00,,$10.00,,01/31/2022,10/23/2017,01/31/2022,ADDED,N/A,$0.00,$0.00,2026-09-09: (no price)
Drive Enclosures / Drives,SAS Cables,HPE OCA > MSL3040 Tape [Q2R41A] > Drive Enclosures / Drives > SAS Cables,Drive Cage / Drive,max 999,0,999,Selection constraint for SAS Cables: max 999,AN975A,Standard,264.00,0,$0.00,,$10.00,,08/31/2025,10/23/2017,08/31/2025,ADDED,N/A,$0.00,$0.00,2026-09-09: (no price)
Drive Enclosures / Drives,SAS Cables,HPE OCA > MSL3040 Tape [Q2R41A] > Drive Enclosures / Drives > SAS Cables,Drive Cage / Drive,max 999,0,999,Selection constraint for SAS Cables: max 999,AN976A,Standard,410.00,0,$0.00,,$10.00,,08/31/2025,10/23/2017,08/31/2025,ADDED,N/A,$0.00,$0.00,2026-09-09: (no price)
Drive Enclosures / Drives,SAS Cables,HPE OCA > MSL3040 Tape [Q2R41A] > Drive Enclosures / Drives > SAS Cables,Drive Cage / Drive,max 999,0,999,Selection constraint for SAS Cables: max 999,K2R09A,Standard,358.00,0,$0.00,,$10.00,,05/31/2027,10/23/2017,05/31/2027,ADDED,N/A,$0.00,$0.00,2026-09-09: (no price)
Drive Enclosures / Drives,SAS Cables,HPE OCA > MSL3040 Tape [Q2R41A] > Drive Enclosures / Drives > SAS Cables,Drive Cage / Drive,max 999,0,999,Selection constraint for SAS Cables: max 999,716197-B21,Standard,Description,0,$0.00,,Extended Price (USD),,HPE Recommended,10/23/2017,08/31/2030,ADDED,N/A,$0.00,$0.00,2026-09-09: (no price)
Drive Enclosures / Drives,SAS Cables,HPE OCA > MSL3040 Tape [Q2R41A] > Drive Enclosures / Drives > SAS Cables,Drive Cage / Drive,max 999,0,999,Selection constraint for SAS Cables: max 999,716199-B21,Standard,287.00,0,$0.00,,$10.00,,08/31/2030,10/23/2017,08/31/2030,ADDED,N/A,$0.00,$0.00,2026-09-09: (no price)
Drive Enclosures / Drives,SAS Cables,HPE OCA > MSL3040 Tape [Q2R41A] > Drive Enclosures / Drives > SAS Cables,Drive Cage / Drive,max 999,0,999,Selection constraint for SAS Cables: max 999,P35176-B21,Standard,206.00,0,$0.00,,$1.00,,08/31/2030,01/10/2022,08/31/2030,ADDED,N/A,$0.00,$0.00,2026-09-09: (no price)
Drive Enclosures / Drives,SAS Cables,HPE OCA > MSL3040 Tape [Q2R41A] > Drive Enclosures / Drives > SAS Cables,Drive Cage / Drive,max 999,0,999,Selection constraint for SAS Cables: max 999,P35175-B21,Standard,369.00,0,$0.00,,$1.00,,08/31/2030,01/10/2022,08/31/2030,ADDED,N/A,$0.00,$0.00,2026-09-09: (no price)
Accessories & Infrastructure,Expansion Modules,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Expansion Modules,Chassis Infrastructure,max 15,0,15,Selection constraint for Expansion Modules: max 15,Q6Q63A,Standard,"7,275.00",0,$12.00,,$9.00,,No,12/04/2017,09/30/2031,ADDED,N/A,"$12,042,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7973A,Standard,61.35,0,$10.00,,$10.00,,No,10/23/2017,10/31/2018,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7973W,Standard,HPE ProLiant Server Option (C7973W),0,$10.00,,$10.00,,No,10/23/2017,10/31/2018,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7973AL,Standard,HPE ProLiant Server Option (C7973AL),0,$10.00,,$10.00,,No,10/31/2018,10/31/2018,ADDED,N/A,"$10,312,018.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7974AN,Standard,695.91,0,$10.00,,$1.00,,No,10/23/2017,01/31/2023,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7974AL,Standard,"1,182.63",0,$10.00,,$4.00,,No,10/31/2018,04/28/2022,ADDED,N/A,"$10,312,018.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,Q2009A,Standard,197.87,0,$10.00,,$5.00,,No,10/23/2017,05/31/2022,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,Q2010A,Standard,199.05,0,$10.00,,$1.00,,No,10/23/2017,01/31/2024,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7975AL,Standard,929.43,0,$10.00,,$3.00,,No,10/23/2017,03/15/2025,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7975AA,Standard,HPE ProLiant Server Option (C7975AA),0,$12.00,,$3.00,,No,12/03/2018,03/15/2025,ADDED,N/A,"$12,032,018.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7975A,Standard,46.46,0,$10.00,,$7.00,,No,10/23/2017,07/31/2026,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7975W,Standard,53.12,0,$10.00,,$11.00,,No,10/23/2017,11/30/2023,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7975AN,Standard,929.43,0,$10.00,,$12.00,,No,10/23/2017,12/23/2025,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,Q2011A,Standard,92.99,0,$10.00,,$7.00,,No,10/23/2017,07/31/2026,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,Q2012A,Standard,199.05,0,$10.00,,$2.00,,No,10/23/2017,02/28/2024,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7976BL,Standard,"1,146.39",0,$10.00,,$3.00,,No,10/23/2017,03/15/2025,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7976B,Standard,57.32,0,$10.00,,$7.00,,No,10/23/2017,07/07/2025,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7976BN,Standard,"1,293.13",0,$10.00,,$4.00,,No,10/23/2017,04/20/2026,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7976BW,Standard,86.76,0,$10.00,,$4.00,,No,10/23/2017,04/20/2026,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7976AF,Standard,HPE ProLiant Server Option (C7976AF),0,$10.00,,$10.00,,No,10/23/2017,10/31/2018,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7976AA,Standard,HPE ProLiant Server Option (C7976AA),0,$12.00,,$9.00,,No,12/03/2018,09/30/2031,ADDED,N/A,"$12,032,018.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7976AC,Standard,"1,530.46",0,$10.00,,$9.00,,No,10/23/2017,09/30/2031,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7976AL,Standard,"1,530.47",0,$10.00,,$9.00,,No,10/23/2017,09/30/2031,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7976A,Standard,76.53,0,$10.00,,$9.00,,No,10/23/2017,09/30/2031,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7976AN,Standard,"1,530.47",0,$10.00,,$9.00,,No,10/23/2017,09/30/2031,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7976WL,Standard,"2,176.50",0,$10.00,,$9.00,,No,10/23/2017,09/30/2031,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7976W,Standard,108.82,0,$10.00,,$9.00,,No,10/23/2017,09/30/2031,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,Q2013A,Standard,92.99,0,$10.00,,$9.00,,No,10/23/2017,09/30/2031,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7977AH,Standard,"2,205.96",0,$10.00,,$10.00,,No,10/23/2017,10/31/2036,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7977A,Standard,110.30,0,$10.00,,$10.00,,No,10/23/2017,10/31/2036,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7977AN,Standard,"2,205.96",0,$10.00,,$10.00,,No,10/23/2017,10/31/2036,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7977AF,Standard,HPE ProLiant Server Option (C7977AF),0,$10.00,,$10.00,,No,10/23/2017,10/31/2018,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,Q2014A,Standard,92.99,0,$10.00,,$10.00,,No,10/23/2017,10/31/2036,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7977AL,Standard,"2,205.96",0,$10.00,,$10.00,,No,10/23/2017,10/31/2036,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7977AC,Standard,"2,205.96",0,$10.00,,$10.00,,No,10/23/2017,10/31/2036,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,Q2078MC,Standard,"1,617.88",0,$2.00,,$7.00,,No,02/05/2018,07/01/2023,ADDED,N/A,"$2,052,018.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,Q2078ML,Standard,"1,617.88",0,$2.00,,$7.00,,No,02/05/2018,07/01/2023,ADDED,N/A,"$2,052,018.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,Q2078MN,Standard,"1,617.88",0,$2.00,,$7.00,,No,02/05/2018,07/01/2023,ADDED,N/A,"$2,052,018.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,Q2016A,Standard,199.05,0,$2.00,,$7.00,,No,02/05/2018,07/01/2023,ADDED,N/A,"$2,052,018.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7977WL,Standard,"3,044.17",0,$10.00,,$10.00,,No,10/23/2017,10/31/2036,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,C7977W,Standard,152.20,0,$10.00,,$10.00,,No,10/23/2017,10/31/2036,ADDED,N/A,"$10,232,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,Q2078AH,Standard,"2,348.24",0,$8.00,,$10.00,,No,08/14/2019,10/31/2036,ADDED,N/A,"$8,142,019.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,Q2078AL,Standard,"2,348.24",0,$8.00,,$10.00,,No,08/14/2019,10/31/2036,ADDED,N/A,"$8,142,019.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,Q2078AC,Standard,"2,348.24",0,$8.00,,$10.00,,No,08/14/2019,10/31/2036,ADDED,N/A,"$8,142,019.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,Q2078A,Standard,117.43,0,$8.00,,$10.00,,No,08/14/2019,10/31/2036,ADDED,N/A,"$8,142,019.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,Q2078AN,Standard,"2,348.24",0,$8.00,,$10.00,,No,08/14/2019,10/31/2036,ADDED,N/A,"$8,142,019.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,Q2078WL,Standard,"3,240.72",0,$8.00,,$10.00,,No,08/14/2019,10/31/2036,ADDED,N/A,"$8,142,019.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,Q2078W,Standard,162.07,0,$8.00,,$10.00,,No,08/14/2019,10/31/2036,ADDED,N/A,"$8,142,019.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,Q2015A,Standard,92.99,0,$12.00,,$10.00,,No,12/04/2017,10/31/2036,ADDED,N/A,"$12,042,017.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,Q2079AH,Standard,"2,911.01",0,$9.00,,$11.00,,No,09/07/2021,11/30/2030,ADDED,N/A,"$9,072,021.00",$100.00,"$2,026.00"
Accessories & Infrastructure,Storage Media,HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media,Chassis Infrastructure,max 999,0,999,Selection constraint for Storage Media: max 999,Q2079AL,Standard,"2,911.01",0,$9.00,,$11.00,,No,09/07/2021,11/30/2030,ADDED,N/A,"$9,072,021.00",$100.00,"$2,026.00"
