Main Category	Sub-Category	Hierarchy Path	Component Role	Constraint Text	Subcategory Min Qty	Subcategory Max Qty	Table Rule/Note	Product #	Option Type	Description	Current Qty	Unit Price (USD)	Price Delta (USD)	Extended Price (USD)	Price per GB (USD)	HPE Recommended	Start Date	Discontinued Date	Diff Status	Previous List Price (USD)	Price Change (USD)	Price Change (%)	Price History Trail
Cables & Enablement Kits	Power Cord	HPE OCA > MSL3040 Tape [Q2R41A] > Cables & Enablement Kits > Power Cord	Cable Kit	Unlimited	0	Unlimited	Selection constraint for Power Cord: no max	AF557A	Standard	156.00	0	0		10/23/2017		10/31/2031	10/23/2017	10/31/2031	BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Cables & Enablement Kits	Power Cord	HPE OCA > MSL3040 Tape [Q2R41A] > Cables & Enablement Kits > Power Cord	Cable Kit	Unlimited	0	Unlimited	Selection constraint for Power Cord: no max	AF556A	Standard	55.00	0	0		10/23/2017		09/30/2028	10/23/2017	09/30/2028	BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Cables & Enablement Kits	Power Cord	HPE OCA > MSL3040 Tape [Q2R41A] > Cables & Enablement Kits > Power Cord	Cable Kit	Unlimited	0	Unlimited	Selection constraint for Power Cord: no max	AF569A	Standard	65.00	0	0		10/23/2017		09/30/2028	10/23/2017	09/30/2028	BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Cables & Enablement Kits	Power Cord	HPE OCA > MSL3040 Tape [Q2R41A] > Cables & Enablement Kits > Power Cord	Cable Kit	Unlimited	0	Unlimited	Selection constraint for Power Cord: no max	142257-002	Standard	34.00	0	142257-002 [90]		10/23/2017		11/30/2026	10/23/2017	11/30/2026	BASELINE	N/A	$0.00	0.00%	2026-09-09: $142257.00
Cables & Enablement Kits	Power Cord	HPE OCA > MSL3040 Tape [Q2R41A] > Cables & Enablement Kits > Power Cord	Cable Kit	Unlimited	0	Unlimited	Selection constraint for Power Cord: no max	AF571A	Standard	HPE ProLiant Server Option (AF571A)	0	0		10/23/2017		09/30/2018	10/23/2017	09/30/2018	BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Cables & Enablement Kits	Power Cord	HPE OCA > MSL3040 Tape [Q2R41A] > Cables & Enablement Kits > Power Cord	Cable Kit	Unlimited	0	Unlimited	Selection constraint for Power Cord: no max	AF561A	Standard	55.00	0	0		10/23/2017		09/30/2028	10/23/2017	09/30/2028	BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Cables & Enablement Kits	Power Cord	HPE OCA > MSL3040 Tape [Q2R41A] > Cables & Enablement Kits > Power Cord	Cable Kit	Unlimited	0	Unlimited	Selection constraint for Power Cord: no max	AF566A	Standard	55.00	0	0		10/23/2017		09/30/2028	10/23/2017	09/30/2028	BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Cables & Enablement Kits	Power Cord	HPE OCA > MSL3040 Tape [Q2R41A] > Cables & Enablement Kits > Power Cord	Cable Kit	Unlimited	0	Unlimited	Selection constraint for Power Cord: no max	AF558A	Standard	65.00	0	0		10/23/2017		09/30/2028	10/23/2017	09/30/2028	BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Cables & Enablement Kits	Power Cord	HPE OCA > MSL3040 Tape [Q2R41A] > Cables & Enablement Kits > Power Cord	Cable Kit	Unlimited	0	Unlimited	Selection constraint for Power Cord: no max	AF562A	Standard	194.00	0	0		10/23/2017		10/31/2031	10/23/2017	10/31/2031	BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Cables & Enablement Kits	Power Cord	HPE OCA > MSL3040 Tape [Q2R41A] > Cables & Enablement Kits > Power Cord	Cable Kit	Unlimited	0	Unlimited	Selection constraint for Power Cord: no max	SG579A	Service	142.00	0	0		11/19/2018		11/30/2022	11/19/2018	11/30/2022	BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Cables & Enablement Kits	Power Cord	HPE OCA > MSL3040 Tape [Q2R41A] > Cables & Enablement Kits > Power Cord	Cable Kit	Unlimited	0	Unlimited	Selection constraint for Power Cord: no max	AF572A	Standard	60.00	0	0		10/23/2017		09/30/2028	10/23/2017	09/30/2028	BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Cables & Enablement Kits	Power Cord	HPE OCA > MSL3040 Tape [Q2R41A] > Cables & Enablement Kits > Power Cord	Cable Kit	Unlimited	0	Unlimited	Selection constraint for Power Cord: no max	AF560A	Standard	55.00	0	0		10/23/2017		09/30/2028	10/23/2017	09/30/2028	BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Cables & Enablement Kits	Power Cord	HPE OCA > MSL3040 Tape [Q2R41A] > Cables & Enablement Kits > Power Cord	Cable Kit	Unlimited	0	Unlimited	Selection constraint for Power Cord: no max	AF559A	Standard	55.00	0	0		10/23/2017		09/30/2028	10/23/2017	09/30/2028	BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Cables & Enablement Kits	Power Cord	HPE OCA > MSL3040 Tape [Q2R41A] > Cables & Enablement Kits > Power Cord	Cable Kit	Unlimited	0	Unlimited	Selection constraint for Power Cord: no max	AF567A	Standard	65.00	0	0		10/23/2017		09/30/2028	10/23/2017	09/30/2028	BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Cables & Enablement Kits	Power Cord	HPE OCA > MSL3040 Tape [Q2R41A] > Cables & Enablement Kits > Power Cord	Cable Kit	Unlimited	0	Unlimited	Selection constraint for Power Cord: no max	AF565A	Standard	55.00	0	0		10/23/2017		09/30/2028	10/23/2017	09/30/2028	BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Cables & Enablement Kits	Power Cord	HPE OCA > MSL3040 Tape [Q2R41A] > Cables & Enablement Kits > Power Cord	Cable Kit	Unlimited	0	Unlimited	Selection constraint for Power Cord: no max	AF564A	Standard	55.00	0	0		10/23/2017		09/30/2028	10/23/2017	09/30/2028	BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Software: no max	TC406AAE	Service	2,500.00	0	10/23/2017		10/31/2028		No	10/23/2017	10/31/2028	BASELINE	N/A	$0.00	0.00%	2026-09-09: $10232017.00
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Software: no max	TC406A	Standard	2,500.00	0	10/23/2017		10/31/2028		No	10/23/2017	10/31/2028	BASELINE	N/A	$0.00	0.00%	2026-09-09: $10232017.00
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Software: no max	Q8K43AAE	Service	1,750.00	0	12/04/2017		12/31/2028		No	12/04/2017	12/31/2028	BASELINE	N/A	$0.00	0.00%	2026-09-09: $12042017.00
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Software: no max	Q8K96AAE	Service	3,000.00	0	12/04/2017		05/01/2024		No	12/04/2017	05/01/2024	BASELINE	N/A	$0.00	0.00%	2026-09-09: $12042017.00
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Software: no max	Q8K96A	Standard	3,000.00	0	12/04/2017		03/31/2023		No	12/04/2017	03/31/2023	BASELINE	N/A	$0.00	0.00%	2026-09-09: $12042017.00
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Software: no max	Q8K97AAE	Service	3,000.00	0	12/04/2017		05/01/2024		No	12/04/2017	05/01/2024	BASELINE	N/A	$0.00	0.00%	2026-09-09: $12042017.00
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Software: no max	Q8K97A	Standard	3,000.00	0	12/04/2017		03/31/2023		No	12/04/2017	03/31/2023	BASELINE	N/A	$0.00	0.00%	2026-09-09: $12042017.00
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Software: no max	Q8K98AAE	Service	6,000.00	0	12/04/2017		10/31/2028		No	12/04/2017	10/31/2028	BASELINE	N/A	$0.00	0.00%	2026-09-09: $12042017.00
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Software: no max	Q8K98A	Standard	6,000.00	0	12/04/2017		12/31/2028		No	12/04/2017	12/31/2028	BASELINE	N/A	$0.00	0.00%	2026-09-09: $12042017.00
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Software: no max	Q8L00AAE	Service	6,000.00	0	12/04/2017		10/31/2028		No	12/04/2017	10/31/2028	BASELINE	N/A	$0.00	0.00%	2026-09-09: $12042017.00
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Software: no max	Q8L00A	Standard	6,000.00	0	12/04/2017		12/31/2028		No	12/04/2017	12/31/2028	BASELINE	N/A	$0.00	0.00%	2026-09-09: $12042017.00
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Software: no max	Q8K99AAE	Service	2,000.00	0	12/04/2017		10/31/2028		No	12/04/2017	10/31/2028	BASELINE	N/A	$0.00	0.00%	2026-09-09: $12042017.00
Software & Licenses	Software	HPE OCA > MSL3040 Tape [Q2R41A] > Software & Licenses > Software	Operating System / License	Unlimited	0	Unlimited	Selection constraint for Software: no max	Q8K99A	Standard	2,000.00	0	12/04/2017		12/31/2028		No	12/04/2017	12/31/2028	BASELINE	N/A	$0.00	0.00%	2026-09-09: $12042017.00
Support Services	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Support Services > Storage Media	Service & Support	max 999	0	999	Selection constraint for Storage Media: max 999	HA546A1	Service	HPE Custom Storage Deployment SVC	0	0.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Support Services	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Support Services > Storage Media	Service & Support	max 999	0	999	Selection constraint for Storage Media: max 999	HA545A1	Service	HPE Custom Compute Deployment SVC	0	0.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Accessories & Infrastructure	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	H33XSA1	Service	HPE Education - Learning Credits 1Yr SVC	0	100.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: $100.00
Accessories & Infrastructure	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	H33XVA3	Service	HPE Education - Learning Credits 3Yr SVC	0	100.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: $100.00
Accessories & Infrastructure	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	H33XWA4	Service	HPE Education - Learning Credits 4Yr SVC	0	100.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: $100.00
Accessories & Infrastructure	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	H33XXA5	Service	HPE Education - Learning Credits 5Yr SVC	0	100.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: $100.00
Accessories & Infrastructure	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	HA0Z0A1	Service	HPE DL 1Yr Other 1GB Content Hosted SVC	0	1620.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: $1620.00
Accessories & Infrastructure	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	H33XTA2	Service	HPE Education - Learning Credits 2Yr SVC	0	100.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: $100.00
Accessories & Infrastructure	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	HR2R4A1	Service	HPE Digital Learner Bronze 1Yr Subs SVC	0	4000.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: $4000.00
Accessories & Infrastructure	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	HR2R5A1	Service	HPE Digital Learner Silver 1Yr Subs SVC	0	5000.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: $5000.00
Accessories & Infrastructure	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	HR2R6A1	Service	HPE Digital Learner Gold 1Yr Subs SVC	0	8000.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: $8000.00
Accessories & Infrastructure	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	HV9V8A1	Service	HPE Digital Learner SMB 1Yr Subs SVC	0	1300.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: $1300.00
Accessories & Infrastructure	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	H36VWA1	Service	HPE Storage VM Migration 50 VM SVC	0	17520.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: $17520.00
Accessories & Infrastructure	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	H36VXA1	Service	HPE Storage VM Migration 150 VM SVC	0	29760.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: $29760.00
Accessories & Infrastructure	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	H36WBA1	Service	HPE Storage VM Migration 5 VM Zerto SVC	0	7140.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: $7140.00
Accessories & Infrastructure	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	H36WNA1	Service	HPE AI Soltns and Platfrms 5 Day Rem SVC	0	13800.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: $13800.00
Accessories & Infrastructure	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	H36WMA1	Service	HPE AI Solns and Pltfrms 5 Day Onste SVC	0	23400.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: $23400.00
Accessories & Infrastructure	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	H36WQA1	Service	HPE AI Soltns and Platfrms 1 Day Rem SVC	0	2760.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: $2760.00
Accessories & Infrastructure	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	H46RMA1	Service	HPE Data and AI Security 5 Day Rem SVC	0	9000.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: $9000.00
Accessories & Infrastructure	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	H46RNA1	Service	HPE Data and AI Security 5 Day Onste SVC	0	18540.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: $18540.00
Accessories & Infrastructure	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	H46RLA1	Service	HPE Data and AI Security 1 Day Rem SVC	0	2640.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: $2640.00
Accessories & Infrastructure	Storage Media	HPE OCA > MSL3040 Tape [Q2R41A] > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	H57FDA1	Service	HPE Data Sltn and Pltfrms 5 Day Rem SVC	0	13800.00				No			BASELINE	N/A	$0.00	0.00%	2026-09-09: $13800.00
Chassis	Encryption Kit	HPE OCA > MSL3040 Tape [Q2R41A] > Chassis > Encryption Kit	Option Component	min 1, max 999	1	999	Selection constraint for Encryption Kit: max 999	469776-715	CTO	HPE Add Generic Packaging Kit	0	1.00				Yes			BASELINE	N/A	$0.00	0.00%	2026-09-09: $1.00
Chassis	Encryption Kit	HPE OCA > MSL3040 Tape [Q2R41A] > Chassis > Encryption Kit	Option Component	min 1, max 999	1	999	Selection constraint for Encryption Kit: max 999	H4F41A1	CTO	HPE Factory Express Standard Unit of SVC	0	19.00				Yes			BASELINE	N/A	$0.00	0.00%	2026-09-09: $19.00
Chassis	Encryption Kit	HPE OCA > MSL3040 Tape [Q2R41A] > Chassis > Encryption Kit	Option Component	min 1, max 999	1	999	Selection constraint for Encryption Kit: max 999	H4F42A1	CTO	HPE Factory Express Complex Unit of SVC	0	1850.00				Yes			BASELINE	N/A	$0.00	0.00%	2026-09-09: $1850.00
Chassis	Encryption Kit	HPE OCA > MSL3040 Tape [Q2R41A] > Chassis > Encryption Kit	Option Component	min 1, max 999	1	999	Selection constraint for Encryption Kit: max 999	H7M73A1	CTO	HPE Factory Express 3PAR OS Backrev SVC	0	1575.00				Yes			BASELINE	N/A	$0.00	0.00%	2026-09-09: $1575.00
Chassis	Encryption Kit	HPE OCA > MSL3040 Tape [Q2R41A] > Chassis > Encryption Kit	Option Component	min 1, max 999	1	999	Selection constraint for Encryption Kit: max 999	HA453A1-001	CTO	HPE FE Proliant Svr Pkg 3 SVC	0	205.00				Yes			BASELINE	N/A	$0.00	0.00%	2026-09-09: $205.00
Chassis	Encryption Kit	HPE OCA > MSL3040 Tape [Q2R41A] > Chassis > Encryption Kit	Option Component	min 1, max 999	1	999	Selection constraint for Encryption Kit: max 999	HA453A1-003	CTO	HPE FE Multi-node Svr Pkg 3 SVC	0	315.00				Yes			BASELINE	N/A	$0.00	0.00%	2026-09-09: $315.00
Chassis	Encryption Kit	HPE OCA > MSL3040 Tape [Q2R41A] > Chassis > Encryption Kit	Option Component	min 1, max 999	1	999	Selection constraint for Encryption Kit: max 999	HA453A1-023	CTO	HPE FE High End Storage Pkg 3 SVC	0	384.00				Yes			BASELINE	N/A	$0.00	0.00%	2026-09-09: $384.00
Chassis	Encryption Kit	HPE OCA > MSL3040 Tape [Q2R41A] > Chassis > Encryption Kit	Service & Support	min 1, max 999	1	999	Selection constraint for Encryption Kit: max 999	HA838A1	CTO	HPE Hardware Customization Service	0	29.00				Yes			BASELINE	N/A	$0.00	0.00%	2026-09-09: $29.00
Chassis	Encryption Kit	HPE OCA > MSL3040 Tape [Q2R41A] > Chassis > Encryption Kit	Service & Support	min 1, max 999	1	999	Selection constraint for Encryption Kit: max 999	HA840A1	CTO	HPE Supplied Asset Tag Service	0	15.00				Yes			BASELINE	N/A	$0.00	0.00%	2026-09-09: $15.00
Chassis	Encryption Kit	HPE OCA > MSL3040 Tape [Q2R41A] > Chassis > Encryption Kit	Service & Support	min 1, max 999	1	999	Selection constraint for Encryption Kit: max 999	HA841A1	CTO	HPE Customer Supplied Asset Tag Service	0	26.00				Yes			BASELINE	N/A	$0.00	0.00%	2026-09-09: $26.00
Chassis	Encryption Kit	HPE OCA > MSL3040 Tape [Q2R41A] > Chassis > Encryption Kit	Service & Support	min 1, max 999	1	999	Selection constraint for Encryption Kit: max 999	HA849A1	CTO	HPE Product and Package Labeling Service	0	25.00				Yes			BASELINE	N/A	$0.00	0.00%	2026-09-09: $25.00
Chassis	Encryption Kit	HPE OCA > MSL3040 Tape [Q2R41A] > Chassis > Encryption Kit	Option Component	min 1, max 999	1	999	Selection constraint for Encryption Kit: max 999	HA861A1	CTO	HPE FE Personalized Install SVC	0	2105.00				Yes			BASELINE	N/A	$0.00	0.00%	2026-09-09: $2105.00
Chassis	Encryption Kit	HPE OCA > MSL3040 Tape [Q2R41A] > Chassis > Encryption Kit	Service & Support	min 1, max 999	1	999	Selection constraint for Encryption Kit: max 999	HA867A1	CTO	HPE Standard Product Reporting Service	0	13.00				Yes			BASELINE	N/A	$0.00	0.00%	2026-09-09: $13.00
Chassis	Encryption Kit	HPE OCA > MSL3040 Tape [Q2R41A] > Chassis > Encryption Kit	Service & Support	min 1, max 999	1	999	Selection constraint for Encryption Kit: max 999	HA868A1	CTO	HPE Enhanced Product Reporting Service	0	38.00				Yes			BASELINE	N/A	$0.00	0.00%	2026-09-09: $38.00
Chassis	Encryption Kit	HPE OCA > MSL3040 Tape [Q2R41A] > Chassis > Encryption Kit	Service & Support	min 1, max 999	1	999	Selection constraint for Encryption Kit: max 999	HA875A1	CTO	HPE Special Factory Service	0	1.00				Yes			BASELINE	N/A	$0.00	0.00%	2026-09-09: $1.00
Chassis	Encryption Kit	HPE OCA > MSL3040 Tape [Q2R41A] > Chassis > Encryption Kit	Service & Support	min 1, max 999	1	999	Selection constraint for Encryption Kit: max 999	HC790A	CTO	HPE Integration Center Routing Service	0	0.00				Yes			BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Chassis	Encryption Kit	HPE OCA > MSL3040 Tape [Q2R41A] > Chassis > Encryption Kit	Option Component	min 1, max 999	1	999	Selection constraint for Encryption Kit: max 999	HF481A1	CTO	HPE Factory Express Standard Custom SVC	0	0.00				Yes			BASELINE	N/A	$0.00	0.00%	2026-09-09: (no price)
Chassis	Encryption Kit	HPE OCA > MSL3040 Tape [Q2R41A] > Chassis > Encryption Kit	Option Component	min 1, max 999	1	999	Selection constraint for Encryption Kit: max 999	HU7D3A1	CTO	HPE FE OEM Customization UOS SVC	0	65.00				Yes			BASELINE	N/A	$0.00	0.00%	2026-09-09: $65.00
Chassis	Encryption Kit	HPE OCA > MSL3040 Tape [Q2R41A] > Chassis > Encryption Kit	Option Component	min 1, max 999	1	999	Selection constraint for Encryption Kit: max 999	ZU706A	CTO	HPE Server Customization Package	0	149.00				Yes			BASELINE	N/A	$0.00	0.00%	2026-09-09: $149.00
Chassis	Encryption Kit	HPE OCA > MSL3040 Tape [Q2R41A] > Chassis > Encryption Kit	Service & Support	min 1, max 999	1	999	Selection constraint for Encryption Kit: max 999	ZU723A	CTO	HPE Customization Service	0	110.00				Yes			BASELINE	N/A	$0.00	0.00%	2026-09-09: $110.00
