Main Category	Sub-Category	Hierarchy Path	Component Role	Constraint Text	Subcategory Min Qty	Subcategory Max Qty	Table Rule/Note	Product #	Option Type	Description	Current Qty	Unit Price (USD)	Price Delta (USD)	Extended Price (USD)	Price per GB (USD)	HPE Recommended	Availability	Lead Time	Lead Time Source	Lifecycle Status	Start Date	Discontinued Date	Vendor Attributes (JSON)	Diff Status	Previous List Price (USD)	Price Change (USD)	Price Change (%)	Price History Trail
Cables & Enablement Kits	FibreChannel Cables	HPE OCA > OCA Solution > Cables & Enablement Kits > FibreChannel Cables	Cable Kit	max 999	0	999	Selection constraint for FibreChannel Cables: max 999	AJ839A	Standard	253.00	0	0		10/23/2017		11/30/2028				Active	10/23/2017	11/30/2028		PRICE_AND_ATTRIBUTE_CHANGED	253.00	$-253.00	-100.00%	2026-09-09: (no price)
Cables & Enablement Kits	FibreChannel Cables	HPE OCA > OCA Solution > Cables & Enablement Kits > FibreChannel Cables	Cable Kit	max 999	0	999	Selection constraint for FibreChannel Cables: max 999	QK732A	Standard	115.00	0	0		10/23/2017		11/30/2028				Active	10/23/2017	11/30/2028		PRICE_AND_ATTRIBUTE_CHANGED	115.00	$-115.00	-100.00%	2026-09-09: (no price)
Cables & Enablement Kits	FibreChannel Cables	HPE OCA > OCA Solution > Cables & Enablement Kits > FibreChannel Cables	Cable Kit	max 999	0	999	Selection constraint for FibreChannel Cables: max 999	QK737A	Standard	415.00	0	0		10/23/2017		11/30/2028				Active	10/23/2017	11/30/2028		PRICE_AND_ATTRIBUTE_CHANGED	415.00	$-415.00	-100.00%	2026-09-09: (no price)
Cables & Enablement Kits	FibreChannel Cables	HPE OCA > OCA Solution > Cables & Enablement Kits > FibreChannel Cables	Cable Kit	max 999	0	999	Selection constraint for FibreChannel Cables: max 999	AJ837A	Standard	162.00	0	0		10/23/2017		11/30/2028				Active	10/23/2017	11/30/2028		PRICE_AND_ATTRIBUTE_CHANGED	162.00	$-162.00	-100.00%	2026-09-09: (no price)
Cables & Enablement Kits	FibreChannel Cables	HPE OCA > OCA Solution > Cables & Enablement Kits > FibreChannel Cables	Cable Kit	max 999	0	999	Selection constraint for FibreChannel Cables: max 999	QK735A	Standard	195.00	0	0		10/23/2017		11/30/2028				Active	10/23/2017	11/30/2028		PRICE_AND_ATTRIBUTE_CHANGED	195.00	$-195.00	-100.00%	2026-09-09: (no price)
Cables & Enablement Kits	FibreChannel Cables	HPE OCA > OCA Solution > Cables & Enablement Kits > FibreChannel Cables	Cable Kit	max 999	0	999	Selection constraint for FibreChannel Cables: max 999	QK733A	Standard	130.00	0	0		10/23/2017		11/30/2028				Active	10/23/2017	11/30/2028		PRICE_AND_ATTRIBUTE_CHANGED	130.00	$-130.00	-100.00%	2026-09-09: (no price)
Cables & Enablement Kits	FibreChannel Cables	HPE OCA > OCA Solution > Cables & Enablement Kits > FibreChannel Cables	Cable Kit	max 999	0	999	Selection constraint for FibreChannel Cables: max 999	QK736A	Standard	239.00	0	0		10/23/2017		11/30/2028				Active	10/23/2017	11/30/2028		PRICE_AND_ATTRIBUTE_CHANGED	239.00	$-239.00	-100.00%	2026-09-09: (no price)
Cables & Enablement Kits	FibreChannel Cables	HPE OCA > OCA Solution > Cables & Enablement Kits > FibreChannel Cables	Cable Kit	max 999	0	999	Selection constraint for FibreChannel Cables: max 999	QK734A	Standard	147.00	0	0		10/23/2017		11/30/2028				Active	10/23/2017	11/30/2028		PRICE_AND_ATTRIBUTE_CHANGED	147.00	$-147.00	-100.00%	2026-09-09: (no price)
Drive Enclosures / Drives	SAS Cables	HPE OCA > OCA Solution > Drive Enclosures / Drives > SAS Cables	Drive Cage / Drive	max 999	0	999	Selection constraint for SAS Cables: max 999	716191-B21	Standard	221.00	0	0		10/23/2017		08/31/2030				Active	10/23/2017	08/31/2030		PRICE_AND_ATTRIBUTE_CHANGED	221.00	$-221.00	-100.00%	2026-09-09: (no price)
Drive Enclosures / Drives	SAS Cables	HPE OCA > OCA Solution > Drive Enclosures / Drives > SAS Cables	Drive Cage / Drive	max 999	0	999	Selection constraint for SAS Cables: max 999	716193-B21	Standard	324.00	0	0		10/23/2017		08/31/2030				Active	10/23/2017	08/31/2030		PRICE_AND_ATTRIBUTE_CHANGED	324.00	$-324.00	-100.00%	2026-09-09: (no price)
Drive Enclosures / Drives	SAS Cables	HPE OCA > OCA Solution > Drive Enclosures / Drives > SAS Cables	Drive Cage / Drive	max 999	0	999	Selection constraint for SAS Cables: max 999	K2R10A	Standard	501.00	0	0		10/23/2017		05/31/2027				Active	10/23/2017	05/31/2027		PRICE_AND_ATTRIBUTE_CHANGED	501.00	$-501.00	-100.00%	2026-09-09: (no price)
Drive Enclosures / Drives	SAS Cables	HPE OCA > OCA Solution > Drive Enclosures / Drives > SAS Cables	Drive Cage / Drive	max 999	0	999	Selection constraint for SAS Cables: max 999	AE470A	Standard	78.00	0	0		10/23/2017		05/31/2022				Obsolete (OB)	10/23/2017	05/31/2022		PRICE_AND_ATTRIBUTE_CHANGED	78.00	$-78.00	-100.00%	2026-09-09: (no price)
Drive Enclosures / Drives	SAS Cables	HPE OCA > OCA Solution > Drive Enclosures / Drives > SAS Cables	Drive Cage / Drive	max 999	0	999	Selection constraint for SAS Cables: max 999	AE465A	Standard	110.00	0	0		10/23/2017		01/31/2022				Obsolete (OB)	10/23/2017	01/31/2022		PRICE_AND_ATTRIBUTE_CHANGED	110.00	$-110.00	-100.00%	2026-09-09: (no price)
Drive Enclosures / Drives	SAS Cables	HPE OCA > OCA Solution > Drive Enclosures / Drives > SAS Cables	Drive Cage / Drive	max 999	0	999	Selection constraint for SAS Cables: max 999	AN975A	Standard	264.00	0	0		10/23/2017		08/31/2025				Obsolete (OB)	10/23/2017	08/31/2025		PRICE_AND_ATTRIBUTE_CHANGED	264.00	$-264.00	-100.00%	2026-09-09: (no price)
Drive Enclosures / Drives	SAS Cables	HPE OCA > OCA Solution > Drive Enclosures / Drives > SAS Cables	Drive Cage / Drive	max 999	0	999	Selection constraint for SAS Cables: max 999	AN976A	Standard	410.00	0	0		10/23/2017		08/31/2025				Obsolete (OB)	10/23/2017	08/31/2025		PRICE_AND_ATTRIBUTE_CHANGED	410.00	$-410.00	-100.00%	2026-09-09: (no price)
Drive Enclosures / Drives	SAS Cables	HPE OCA > OCA Solution > Drive Enclosures / Drives > SAS Cables	Drive Cage / Drive	max 999	0	999	Selection constraint for SAS Cables: max 999	K2R09A	Standard	358.00	0	0		10/23/2017		05/31/2027				Active	10/23/2017	05/31/2027		PRICE_AND_ATTRIBUTE_CHANGED	358.00	$-358.00	-100.00%	2026-09-09: (no price)
Drive Enclosures / Drives	SAS Cables	HPE OCA > OCA Solution > Drive Enclosures / Drives > SAS Cables	Drive Cage / Drive	max 999	0	999	Selection constraint for SAS Cables: max 999	716197-B21	Standard	Description	0	0		Extended Price (USD)		HPE Recommended				Active	10/23/2017	08/31/2030		PRICE_AND_ATTRIBUTE_CHANGED	177.00	$-177.00	-100.00%	2026-09-09: (no price)
Drive Enclosures / Drives	SAS Cables	HPE OCA > OCA Solution > Drive Enclosures / Drives > SAS Cables	Drive Cage / Drive	max 999	0	999	Selection constraint for SAS Cables: max 999	716199-B21	Standard	287.00	0	0		10/23/2017		08/31/2030				Active	10/23/2017	08/31/2030		PRICE_AND_ATTRIBUTE_CHANGED	287.00	$-287.00	-100.00%	2026-09-09: (no price)
Drive Enclosures / Drives	SAS Cables	HPE OCA > OCA Solution > Drive Enclosures / Drives > SAS Cables	Drive Cage / Drive	max 999	0	999	Selection constraint for SAS Cables: max 999	P35176-B21	Standard	206.00	0	0		01/10/2022		08/31/2030				Active	01/10/2022	08/31/2030		PRICE_AND_ATTRIBUTE_CHANGED	206.00	$-206.00	-100.00%	2026-09-09: (no price)
Drive Enclosures / Drives	SAS Cables	HPE OCA > OCA Solution > Drive Enclosures / Drives > SAS Cables	Drive Cage / Drive	max 999	0	999	Selection constraint for SAS Cables: max 999	P35175-B21	Standard	369.00	0	0		01/10/2022		08/31/2030				Active	01/10/2022	08/31/2030		PRICE_AND_ATTRIBUTE_CHANGED	369.00	$-369.00	-100.00%	2026-09-09: (no price)
Accessories & Infrastructure	Expansion Modules	HPE OCA > OCA Solution > Accessories & Infrastructure > Expansion Modules	Chassis Infrastructure	max 15	0	15	Selection constraint for Expansion Modules: max 15	Q6Q63A	Standard	7,275.00	0	12/04/2017		09/30/2031		No				Active	12/04/2017	09/30/2031		PRICE_AND_ATTRIBUTE_CHANGED	7275.00	+$12034742.00	+165426.01%	2026-09-09: $12042017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7973A	Standard	61.35	0	10/23/2017		10/31/2018		No				Obsolete (OB)	10/23/2017	10/31/2018		PRICE_AND_ATTRIBUTE_CHANGED	61.35	+$10231955.65	+16678004.32%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7973W	Standard	HPE ProLiant Server Option (C7973W)	0	10/23/2017		10/31/2018		No				Obsolete (OB)	10/23/2017	10/31/2018		PRICE_AND_ATTRIBUTE_CHANGED	N/A	+$10232017.00	0.00%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7973AL	Standard	HPE ProLiant Server Option (C7973AL)	0	10/31/2018		10/31/2018		No				Obsolete (OB)	10/31/2018	10/31/2018		PRICE_AND_ATTRIBUTE_CHANGED	N/A	+$10312018.00	0.00%	2026-09-09: $10312018.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7974AN	Standard	695.91	0	10/23/2017		01/31/2023		No				Obsolete (OB)	10/23/2017	01/31/2023		PRICE_AND_ATTRIBUTE_CHANGED	695.91	+$10231321.09	+1470207.51%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7974AL	Standard	1,182.63	0	10/31/2018		04/28/2022		No				Obsolete (OB)	10/31/2018	04/28/2022		PRICE_AND_ATTRIBUTE_CHANGED	1182.63	+$10310835.37	+871856.40%	2026-09-09: $10312018.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	Q2009A	Standard	197.87	0	10/23/2017		05/31/2022		No				Obsolete (OB)	10/23/2017	05/31/2022		PRICE_AND_ATTRIBUTE_CHANGED	197.87	+$10231819.13	+5170980.51%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	Q2010A	Standard	199.05	0	10/23/2017		01/31/2024		No				Obsolete (OB)	10/23/2017	01/31/2024		PRICE_AND_ATTRIBUTE_CHANGED	199.05	+$10231817.95	+5140325.52%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7975AL	Standard	929.43	0	10/23/2017		03/15/2025		No				Obsolete (OB)	10/23/2017	03/15/2025		PRICE_AND_ATTRIBUTE_CHANGED	929.43	+$10231087.57	+1100791.62%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7975AA	Standard	HPE ProLiant Server Option (C7975AA)	0	12/03/2018		03/15/2025		No				Obsolete (OB)	12/03/2018	03/15/2025		PRICE_AND_ATTRIBUTE_CHANGED	N/A	+$12032018.00	0.00%	2026-09-09: $12032018.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7975A	Standard	46.46	0	10/23/2017		07/31/2026		No				Direct Ship (DS)	10/23/2017	07/31/2026		PRICE_AND_ATTRIBUTE_CHANGED	46.46	+$10231970.54	+22023182.39%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7975W	Standard	53.12	0	10/23/2017		11/30/2023		No				Obsolete (OB)	10/23/2017	11/30/2023		PRICE_AND_ATTRIBUTE_CHANGED	53.12	+$10231963.88	+19261980.20%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7975AN	Standard	929.43	0	10/23/2017		12/23/2025		No				Obsolete (OB)	10/23/2017	12/23/2025		PRICE_AND_ATTRIBUTE_CHANGED	929.43	+$10231087.57	+1100791.62%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	Q2011A	Standard	92.99	0	10/23/2017		07/31/2026		No				Direct Ship (DS)	10/23/2017	07/31/2026		PRICE_AND_ATTRIBUTE_CHANGED	92.99	+$10231924.01	+11003251.97%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	Q2012A	Standard	199.05	0	10/23/2017		02/28/2024		No				Obsolete (OB)	10/23/2017	02/28/2024		PRICE_AND_ATTRIBUTE_CHANGED	199.05	+$10231817.95	+5140325.52%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7976BL	Standard	1,146.39	0	10/23/2017		03/15/2025		No				Obsolete (OB)	10/23/2017	03/15/2025		PRICE_AND_ATTRIBUTE_CHANGED	1146.39	+$10230870.61	+892442.42%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7976B	Standard	57.32	0	10/23/2017		07/07/2025		No				Obsolete (OB)	10/23/2017	07/07/2025		PRICE_AND_ATTRIBUTE_CHANGED	57.32	+$10231959.68	+17850592.60%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7976BN	Standard	1,293.13	0	10/23/2017		04/20/2026		No				Obsolete (OB)	10/23/2017	04/20/2026		PRICE_AND_ATTRIBUTE_CHANGED	1293.13	+$10230723.87	+791159.73%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7976BW	Standard	86.76	0	10/23/2017		04/20/2026		No				Obsolete (OB)	10/23/2017	04/20/2026		PRICE_AND_ATTRIBUTE_CHANGED	86.76	+$10231930.24	+11793372.80%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7976AF	Standard	HPE ProLiant Server Option (C7976AF)	0	10/23/2017		10/31/2018		No				Obsolete (OB)	10/23/2017	10/31/2018		PRICE_AND_ATTRIBUTE_CHANGED	N/A	+$10232017.00	0.00%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7976AA	Standard	HPE ProLiant Server Option (C7976AA)	0	12/03/2018		09/30/2031		No				Active	12/03/2018	09/30/2031		PRICE_AND_ATTRIBUTE_CHANGED	N/A	+$12032018.00	0.00%	2026-09-09: $12032018.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7976AC	Standard	1,530.46	0	10/23/2017		09/30/2031		No				Active	10/23/2017	09/30/2031		PRICE_AND_ATTRIBUTE_CHANGED	1530.46	+$10230486.54	+668458.28%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7976AL	Standard	1,530.47	0	10/23/2017		09/30/2031		No				Active	10/23/2017	09/30/2031		PRICE_AND_ATTRIBUTE_CHANGED	1530.47	+$10230486.53	+668453.91%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7976A	Standard	76.53	0	10/23/2017		09/30/2031		No				Active	10/23/2017	09/30/2031		PRICE_AND_ATTRIBUTE_CHANGED	76.53	+$10231940.47	+13369842.51%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7976AN	Standard	1,530.47	0	10/23/2017		09/30/2031		No				Active	10/23/2017	09/30/2031		PRICE_AND_ATTRIBUTE_CHANGED	1530.47	+$10230486.53	+668453.91%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7976WL	Standard	2,176.50	0	10/23/2017		09/30/2031		No				Active	10/23/2017	09/30/2031		PRICE_AND_ATTRIBUTE_CHANGED	2176.50	+$10229840.50	+470013.35%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7976W	Standard	108.82	0	10/23/2017		09/30/2031		No				Active	10/23/2017	09/30/2031		PRICE_AND_ATTRIBUTE_CHANGED	108.82	+$10231908.18	+9402598.95%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	Q2013A	Standard	92.99	0	10/23/2017		09/30/2031		No				Active	10/23/2017	09/30/2031		PRICE_AND_ATTRIBUTE_CHANGED	92.99	+$10231924.01	+11003251.97%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7977AH	Standard	2,205.96	0	10/23/2017		10/31/2036		No				Active	10/23/2017	10/31/2036		PRICE_AND_ATTRIBUTE_CHANGED	2205.96	+$10229811.04	+463735.11%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7977A	Standard	110.30	0	10/23/2017		10/31/2036		No				Active	10/23/2017	10/31/2036		PRICE_AND_ATTRIBUTE_CHANGED	110.30	+$10231906.70	+9276434.00%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7977AN	Standard	2,205.96	0	10/23/2017		10/31/2036		No				Active	10/23/2017	10/31/2036		PRICE_AND_ATTRIBUTE_CHANGED	2205.96	+$10229811.04	+463735.11%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7977AF	Standard	HPE ProLiant Server Option (C7977AF)	0	10/23/2017		10/31/2018		No				Obsolete (OB)	10/23/2017	10/31/2018		PRICE_AND_ATTRIBUTE_CHANGED	N/A	+$10232017.00	0.00%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	Q2014A	Standard	92.99	0	10/23/2017		10/31/2036		No				Active	10/23/2017	10/31/2036		PRICE_AND_ATTRIBUTE_CHANGED	92.99	+$10231924.01	+11003251.97%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7977AL	Standard	2,205.96	0	10/23/2017		10/31/2036		No				Active	10/23/2017	10/31/2036		PRICE_AND_ATTRIBUTE_CHANGED	2205.96	+$10229811.04	+463735.11%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	C7977AC	Standard	2,205.96	0	10/23/2017		10/31/2036		No				Active	10/23/2017	10/31/2036		PRICE_AND_ATTRIBUTE_CHANGED	2205.96	+$10229811.04	+463735.11%	2026-09-09: $10232017.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	Q2078MC	Standard	1,617.88	0	02/05/2018		07/01/2023		No				Obsolete (OB)	02/05/2018	07/01/2023		PRICE_AND_ATTRIBUTE_CHANGED	1617.88	+$2050400.12	+126733.76%	2026-09-09: $2052018.00
Accessories & Infrastructure	Storage Media	HPE OCA > OCA Solution > Accessories & Infrastructure > Storage Media	Chassis Infrastructure	max 999	0	999	Selection constraint for Storage Media: max 999	Q2078ML	Standard	1,617.88	0	02/05/2018		07/01/2023		No				Obsolete (OB)	02/05/2018	07/01/2023		PRICE_AND_ATTRIBUTE_CHANGED	1617.88	+$2050400.12	+126733.76%	2026-09-09: $2052018.00
